Session ID,event_id,timestamp,IPv4 address,IPv6 address,User ID,Goal conversions in session,Browser version,Browser name,Browser name ID,Operating system,Operating system ID,Operating system version,Resolution,Device type,Device type ID,City,City ID,Country,Country ID,Session time,Returning visitor,Returning visitor ID,Channel,Channel ID,Source / medium,Campaign name,Campaign ID,Keyword,Source,Referrer URL,Full name (SharePoint),Office (SharePoint),Department (SharePoint),Job title (SharePoint),Session number,Cookie ID,Session ID,Site or app name ID,Provider,Organization,Session custom variable key 1,Session custom variable value 1,Session custom variable key 2,Session custom variable value 2,Session custom variable key 3,Session custom variable value 3,Session custom variable key 4,Session custom variable value 4,Session custom variable key 5,Session custom variable value 5,Session custom variable key 6,Session custom variable value 6,Session custom variable key 7,Session custom variable value 7,Session custom variable key 8,Session custom variable value 8,Session custom variable key 9,Session custom variable value 9,Session custom variable key 10,Session custom variable value 10,Event type,Event type ID,Page title,Page URL,Custom event category,Custom event action,Custom event name,Custom event value,Download URL,Outlink URL,Search keyword,Search category,Search results count,Content name,Content piece,Content target,Content interaction,Goal name,Goal name ID,Goal revenue,Order ID,Unique product count,Revenue,Subtotal,Tax,Shipping,Discount,Abandoned cart value,Product name (Array),Product price (Array),Product quantity (Array),Product SKU (Array),Product brand (Array),Product category (Array),Product category 1 (Array),Product category 2 (Array),Product category 3 (Array),Product category 4 (Array),Product category 5 (Array),Product variant (Array),Product revenue (Array),Action (SharePoint),Action (SharePoint) ID,Object type (SharePoint),Object type (SharePoint) ID,Content type (SharePoint),Author (SharePoint),Author’s full name (SharePoint),Author’s office (SharePoint),Author’s department (SharePoint),Author’s job title (SharePoint),File URL (SharePoint),File type (SharePoint),Consent source,Consent source ID,Consent form button,Consent form button ID,Consent to analytics,Consent to A/B testing and personalization,Consent to conversion tracking,Consent to marketing automation,Consent to remarketing,Consent to user feedback,Custom consent,Time to interact,Time until DOM is ready,Page rendering time,Time on page,Event custom variable key 1,Event custom variable value 1,Event custom variable key 2,Event custom variable value 2,Event custom variable key 3,Event custom variable value 3,Event custom variable key 4,Event custom variable value 4,Event custom variable key 5,Event custom variable value 5,Event custom variable key 6,Event custom variable value 6,Event custom variable key 7,Event custom variable value 7,Event custom variable key 8,Event custom variable value 8,Event custom variable key 9,Event custom variable value 9,Event custom variable key 10,Event custom variable value 10,Site or app name
17446408694754249351,13479983947127207786,2024-08-06 19:47:47+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Outlink,2,,http://127.0.0.1:5500/index.html,,,,,,https://streamlit.io/,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,11499648075038904934,2024-08-06 19:47:41+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,4678642079533953133,2024-08-06 19:45:59+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Outlink,2,,http://127.0.0.1:5500/index.html,,,,,,https://github.com/ALbertE03/data_product,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,8389626120660265327,2024-08-06 19:45:59+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,16372811219153009281,2024-08-06 19:45:34+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Outlink,2,,http://127.0.0.1:5500/index.html,,,,,,https://github.com/ALbertE03/data_product,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,15410075738953279120,2024-08-06 19:43:12+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,15918408888088635626,2024-08-06 19:43:04+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,2842623592949233198,2024-08-06 19:42:41+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Custom event,5,Pesca en Cuba,http://127.0.0.1:5500/index.html,built-in page scroll,100%,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,10781342671738040643,2024-08-06 19:42:41+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Custom event,5,Pesca en Cuba,http://127.0.0.1:5500/index.html,built-in page scroll,75%,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,11634353242381301941,2024-08-06 19:42:41+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Custom event,5,Pesca en Cuba,http://127.0.0.1:5500/index.html,built-in page scroll,50%,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,417588439992762753,2024-08-06 19:42:41+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Custom event,5,Pesca en Cuba,http://127.0.0.1:5500/index.html,built-in page scroll,25%,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,8422466799071261760,2024-08-06 19:42:12+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,6558799894244665759,2024-08-06 19:41:59+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,5575022613150179508,2024-08-06 19:40:10+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Outlink,2,,http://127.0.0.1:5500/index.html,,,,,,https://www.onei.gob.cu/,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,7354809092692664895,2024-08-06 19:40:02+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,14783885393264027647,2024-08-06 19:40:00+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
17446408694754249351,7883530455491498549,2024-08-06 19:39:00+00:00,152.207.56.0,,,0,17.5,Safari,SF,Mac,MAC,10.15,1920x1200,Desktop,0,Havana (Miramar),3553478,Cuba,CU,947,New,0,Website,3,127.0.0.1 / referral,,,,127.0.0.1,http://127.0.0.1:5500/index.html,,,,,1,ba6892fdb1bd782d,17446408694754249351,cb2e2d3e-d902-4b54-9406-4fbae846491f,"Empresa de Telecomunicaciones de Cuba, S.A.","Empresa de Telecomunicaciones de Cuba, S.A",,,,,,,,,,,,,,,,,,,,,Page view,1,Pesca en Cuba,http://127.0.0.1:5500/index.html,,,,,,,,,,,,,,,,,,,0.0,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,1310,21,1287,60,,,,,,,,,,,,,,,,,,,,,alberte03.github.io
